Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File	Specie ID	Original Index	offset	review	type	Reason
824	Spectrogram 1	1	2020.437333330	2020.704000000	1453.125	2765.625	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6345	1980	0		
825	Spectrogram 1	1	2020.970666670	2021.152000000	1664.062	2578.125	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6347	1980	0		
826	Spectrogram 1	1	2021.578666670	2021.749333330	1710.938	2578.125	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6349	1980	0		
827	Spectrogram 1	1	2022.090666670	2022.368000000	1570.312	2648.438	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6351	1980	0		
828	Spectrogram 1	1	2022.645333330	2022.944000000	1453.125	2695.312	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6355	1980	0		
829	Spectrogram 1	1	2023.488000000	2023.797333330	1570.312	2695.312	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6359	1980	0		
830	Spectrogram 1	1	2023.893333330	2024.298666670	1664.062	2578.125	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6360	1980	0		
831	Spectrogram 1	1	2024.629333330	2024.874666670	1476.562	2601.562	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6365	1980	0		
832	Spectrogram 1	1	2025.162666670	2025.429333330	1406.250	2671.875	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6367	1980	0		
833	Spectrogram 1	1	2025.781333330	2026.293333330	1593.750	2742.188	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6370	1980	0		
834	Spectrogram 1	1	2026.453333330	2026.805333330	1546.875	2742.188	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6373	1980	0		
835	Spectrogram 1	1	2027.061333330	2027.477333330	1664.062	3398.438	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6375	1980	0		
836	Spectrogram 1	1	2027.850666670	2028.170666670	1640.625	2765.625	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6377	1980	0		
837	Spectrogram 1	1	2028.394666670	2028.693333330	1617.188	2835.938	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6381	1980	0		
838	Spectrogram 1	1	2028.960000000	2029.504000000	1640.625	2789.062	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6383	1980	0		
839	Spectrogram 1	1	2029.578666670	2030.058666670	1593.750	2765.625	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6384	1980	0		
840	Spectrogram 1	1	2030.144000000	2030.634666670	1546.875	2671.875	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6387	1980	0		
842	Spectrogram 1	1	2031.040000000	2031.328000000	1617.188	2718.750	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6393	1980	0		
843	Spectrogram 1	1	2031.594666670	2031.840000000	1593.750	2625.000	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6394	1980	0		
844	Spectrogram 1	1	2032.117333330	2032.288000000	1664.062	2625.000	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6397	1980	0		
845	Spectrogram 1	1	2032.586666670	2032.789333330	1617.188	2601.562	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6398	1980	0		
846	Spectrogram 1	1	2033.152000000	2033.642666670	1710.938	2718.750	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6400	1980	0		
847	Spectrogram 1	1	2033.845333330	2034.272000000	1593.750	2718.750	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6403	1980	0		
848	Spectrogram 1	1	2034.453333330	2034.848000000	1640.625	2718.750	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6404	1980	0		
849	Spectrogram 1	1	2035.008000000	2035.264000000	1734.375	2625.000	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6407	1980	0		
851	Spectrogram 1	1	2036.000000000	2036.341333330	1664.062	2742.188	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6412	1980	0		
852	Spectrogram 1	1	2036.650666670	2036.949333330	1640.625	2648.438	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6413	1980	0		
853	Spectrogram 1	1	2037.344000000	2037.472000000	1828.125	2531.250	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6417	1980	0		
854	Spectrogram 1	1	2037.984000000	2038.133333330	1734.375	2578.125	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6419	1980	0		
855	Spectrogram 1	1	2038.816000000	2038.965333330	1734.375	2554.688	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6421	1980	0		
856	Spectrogram 1	1	2039.317333330	2039.466666670	1734.375	2554.688	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	6424	1980	0		
910	Spectrogram 1	1	2197.280000000	2197.536000000	1007.812	2554.688	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	6679	2160	0		
912	Spectrogram 1	1	2201.280000000	2201.418666667	1171.875	2343.750	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	6697	2160	0		
913	Spectrogram 1	1	2202.240000000	2202.378666667	1125.000	2437.500	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	6702	2160	0		
914	Spectrogram 1	1	2203.914666667	2204.021333333	1312.500	2085.938	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	6706	2160	0		
916	Spectrogram 1	1	2206.933333333	2207.189333333	1007.812	2718.750	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	6712	2160	0		
919	Spectrogram 1	1	2208.480000000	2208.746666667	1007.812	2882.812	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	6715	2160	0		
920	Spectrogram 1	1	2214.026666667	2214.282666667	1007.812	2695.312	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	6719	2160	0		
921	Spectrogram 1	1	2216.149333333	2216.384000000	1007.812	2671.875	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	6721	2160	0		
922	Spectrogram 1	1	2218.421333333	2218.666666667	1007.812	2671.875	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	6723	2160	0		
945	Spectrogram 1	1	2400.874666667	2401.013333333	1828.125	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7555	2400	0		
946	Spectrogram 1	1	2402.090666667	2402.240000000	2039.062	2765.625	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7558	2400	0		
947	Spectrogram 1	1	2403.242666667	2403.392000000	1734.375	2601.562	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7563	2400	0		
948	Spectrogram 1	1	2403.616000000	2403.744000000	1945.312	2554.688	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7565	2400	0		
949	Spectrogram 1	1	2404.757333333	2404.938666667	1664.062	2695.312	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7570	2400	0		
950	Spectrogram 1	1	2405.525333333	2405.674666667	1804.688	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7571	2400	0		
951	Spectrogram 1	1	2405.984000000	2406.154666667	1875.000	2601.562	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7575	2400	0		
952	Spectrogram 1	1	2406.506666667	2406.624000000	1875.000	2554.688	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7576	2400	0		
953	Spectrogram 1	1	2407.381333333	2407.552000000	1804.688	2695.312	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7578	2400	0		
954	Spectrogram 1	1	2407.840000000	2408.021333333	1640.625	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7580	2400	0		
955	Spectrogram 1	1	2408.576000000	2408.736000000	2226.562	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7582	2400	0		
956	Spectrogram 1	1	2409.034666667	2409.525333333	1898.438	2742.188	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7584	2400	0		
957	Spectrogram 1	1	2409.834666667	2410.069333330	1617.188	2742.188	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7586	2400	0		
958	Spectrogram 1	1	2410.389333330	2410.549333330	2179.688	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7591	2400	0		
959	Spectrogram 1	1	2410.666666670	2410.794666670	1875.000	2625.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7592	2400	0		
960	Spectrogram 1	1	2411.008000000	2411.200000000	2203.125	2765.625	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7595	2400	0		
961	Spectrogram 1	1	2411.850666670	2412.032000000	1640.625	2648.438	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7601	2400	0		
962	Spectrogram 1	1	2412.480000000	2412.768000000	2109.375	2648.438	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7605	2400	0		
963	Spectrogram 1	1	2412.906666670	2413.120000000	1640.625	2625.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7607	2400	0		
964	Spectrogram 1	1	2415.040000000	2415.264000000	1664.062	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7617	2400	0		
965	Spectrogram 1	1	2415.616000000	2415.754666670	1804.688	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7619	2400	0		
966	Spectrogram 1	1	2416.096000000	2416.330666670	1757.812	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7623	2400	0		
967	Spectrogram 1	1	2416.469333330	2416.714666670	1921.875	2648.438	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7625	2400	0		
968	Spectrogram 1	1	2416.970666670	2417.109333330	2320.312	2765.625	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7627	2400	0		
969	Spectrogram 1	1	2417.376000000	2417.568000000	1687.500	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7631	2400	0		
970	Spectrogram 1	1	2417.866666670	2418.048000000	1640.625	2742.188	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7632	2400	0		
971	Spectrogram 1	1	2418.453333330	2418.688000000	1664.062	2695.312	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7637	2400	0		
972	Spectrogram 1	1	2419.466666670	2419.669333330	1781.250	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7643	2400	0		
973	Spectrogram 1	1	2419.808000000	2419.925333330	1804.688	2578.125	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7646	2400	0		
974	Spectrogram 1	1	2420.128000000	2420.245333330	1710.938	2625.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7647	2400	0		
975	Spectrogram 1	1	2420.714666670	2420.917333330	2039.062	2601.562	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7649	2400	0		
976	Spectrogram 1	1	2421.418666670	2421.525333330	1992.188	2578.125	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7651	2400	0		
977	Spectrogram 1	1	2422.090666670	2422.229333330	1710.938	2625.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7655	2400	0		
978	Spectrogram 1	1	2422.954666670	2423.178666670	1898.438	2765.625	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7661	2400	0		
979	Spectrogram 1	1	2423.253333330	2423.381333330	1968.750	2648.438	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7663	2400	0		
980	Spectrogram 1	1	2423.584000000	2423.712000000	2156.250	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7665	2400	0		
981	Spectrogram 1	1	2423.978666670	2424.224000000	1617.188	2742.188	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7668	2400	0		
982	Spectrogram 1	1	2424.469333330	2424.640000000	1710.938	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7669	2400	0		
983	Spectrogram 1	1	2425.013333330	2425.173333330	1828.125	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7671	2400	0		
984	Spectrogram 1	1	2425.461333330	2425.621333330	1640.625	2648.438	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7674	2400	0		
986	Spectrogram 1	1	2427.018666670	2427.232000000	1664.062	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7678	2400	0		
987	Spectrogram 1	1	2427.808000000	2427.968000000	1828.125	2601.562	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7683	2400	0		
988	Spectrogram 1	1	2428.202666670	2428.330666670	1921.875	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7685	2400	0		
989	Spectrogram 1	1	2428.533333330	2428.736000000	2039.062	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7688	2400	0		
990	Spectrogram 1	1	2428.885333330	2429.013333330	1875.000	2625.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7689	2400	0		
991	Spectrogram 1	1	2429.610666670	2429.749333330	2039.062	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7693	2400	0		
992	Spectrogram 1	1	2430.730666670	2430.944000000	1617.188	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7696	2400	0		
993	Spectrogram 1	1	2431.274666670	2431.413333330	1945.312	2625.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7698	2400	0		
994	Spectrogram 1	1	2432.181333330	2432.384000000	1828.125	2601.562	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7703	2400	0		
995	Spectrogram 1	1	2433.706666670	2433.898666670	1710.938	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7707	2400	0		
996	Spectrogram 1	1	2435.562666670	2435.754666670	1664.062	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7714	2400	0		
997	Spectrogram 1	1	2436.608000000	2436.746666670	1664.062	2695.312	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7717	2400	0		
998	Spectrogram 1	1	2437.226666670	2437.386666670	1734.375	2742.188	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7722	2400	0		
999	Spectrogram 1	1	2437.770666670	2437.984000000	1593.750	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7725	2400	0		
1000	Spectrogram 1	1	2438.208000000	2438.485333330	1664.062	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7727	2400	0		
1001	Spectrogram 1	1	2439.050666670	2439.264000000	960.938	2695.312	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7732	2400	0		
1002	Spectrogram 1	1	2440.010666670	2440.234666670	1875.000	2742.188	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7738	2400	0		
1003	Spectrogram 1	1	2440.490666670	2440.640000000	1921.875	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7739	2400	0		
1004	Spectrogram 1	1	2441.120000000	2441.216000000	2015.625	2625.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7742	2400	0		
1005	Spectrogram 1	1	2442.016000000	2442.176000000	1968.750	2648.438	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7744	2400	0		
1006	Spectrogram 1	1	2442.410666670	2442.549333330	2015.625	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7747	2400	0		
1007	Spectrogram 1	1	2443.477333330	2443.637333330	1687.500	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7756	2400	0		
1008	Spectrogram 1	1	2444.565333330	2444.736000000	1687.500	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7763	2400	0		
1009	Spectrogram 1	1	2445.120000000	2445.290666670	1734.375	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7766	2400	0		
1010	Spectrogram 1	1	2445.824000000	2446.016000000	1617.188	2648.438	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7771	2400	0		
1011	Spectrogram 1	1	2446.464000000	2446.624000000	1640.625	2625.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7773	2400	0		
1012	Spectrogram 1	1	2448.352000000	2448.458666670	1921.875	2578.125	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7786	2400	0		
1014	Spectrogram 1	1	2449.258666670	2449.440000000	1570.312	2625.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7791	2400	0		
1015	Spectrogram 1	1	2449.824000000	2449.973333330	1757.812	2625.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7795	2400	0		
1016	Spectrogram 1	1	2450.069333330	2450.272000000	1640.625	2695.312	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7800	2400	0		
1017	Spectrogram 1	1	2450.570666670	2450.880000000	1781.250	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7805	2400	0		
1018	Spectrogram 1	1	2451.189333330	2451.402666670	1593.750	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7810	2400	0		
1019	Spectrogram 1	1	2451.882666670	2452.074666670	1945.312	2625.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7812	2400	0		
1021	Spectrogram 1	1	2454.240000000	2454.389333330	1875.000	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7825	2400	0		
1022	Spectrogram 1	1	2454.570666670	2454.709333330	1921.875	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7828	2400	0		
1023	Spectrogram 1	1	2454.805333330	2454.944000000	1828.125	2695.312	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7830	2400	0		
1024	Spectrogram 1	1	2455.434666670	2455.541333330	2179.688	2765.625	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7832	2400	0		
1025	Spectrogram 1	1	2455.968000000	2456.096000000	2179.688	2695.312	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7834	2400	0		
1026	Spectrogram 1	1	2456.181333330	2456.341333330	1664.062	2695.312	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7836	2400	0		
1027	Spectrogram 1	1	2456.640000000	2456.906666670	1546.875	2648.438	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7839	2400	0		
1028	Spectrogram 1	1	2457.813333330	2457.930666670	1593.750	2554.688	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7843	2400	0		
1029	Spectrogram 1	1	2458.186666670	2458.336000000	2015.625	2742.188	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7844	2400	0		
1030	Spectrogram 1	1	2458.474666670	2458.602666670	1851.562	2625.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7845	2400	0		
1031	Spectrogram 1	1	2458.677333330	2458.944000000	2203.125	2765.625	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7847	2400	0		
1032	Spectrogram 1	1	2459.082666670	2459.253333330	1734.375	2671.875	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7849	2400	0		
1033	Spectrogram 1	1	2459.456000000	2459.594666670	2109.375	2718.750	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7852	2400	0		
1034	Spectrogram 1	1	2459.765333330	2459.861333330	2039.062	2625.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	7854	2400	0		
1035	Spectrogram 1	1	2460.010666667	2460.149333333	1664.062	2414.062	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7855	2460	0		
1036	Spectrogram 1	1	2460.608000000	2460.725333333	1875.000	2507.812	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7856	2460	0		
1037	Spectrogram 1	1	2461.653333333	2461.781333333	1921.875	2484.375	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7859	2460	0		
1038	Spectrogram 1	1	2462.272000000	2462.421333333	1710.938	2484.375	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7861	2460	0		
1039	Spectrogram 1	1	2462.933333333	2463.061333333	2132.812	2671.875	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7862	2460	0		
1040	Spectrogram 1	1	2464.352000000	2464.533333333	2039.062	2507.812	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7868	2460	0		
1041	Spectrogram 1	1	2464.992000000	2465.130666667	1757.812	2531.250	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7870	2460	0		
1042	Spectrogram 1	1	2467.200000000	2467.349333333	1851.562	2554.688	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7880	2460	0		
1043	Spectrogram 1	1	2468.330666667	2468.490666667	2039.062	2578.125	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7881	2460	0		
1044	Spectrogram 1	1	2468.960000000	2469.077333333	1781.250	2484.375	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7885	2460	0		
1045	Spectrogram 1	1	2469.600000000	2469.738666667	1804.688	2578.125	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7886	2460	0		
1046	Spectrogram 1	1	2470.069333330	2470.293333330	1804.688	2507.812	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7888	2460	0		
1047	Spectrogram 1	1	2471.264000000	2471.413333330	2179.688	2578.125	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7892	2460	0		
1049	Spectrogram 1	1	2473.024000000	2473.194666670	1523.438	2554.688	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7903	2460	0		
1050	Spectrogram 1	1	2473.664000000	2473.792000000	1828.125	2507.812	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7904	2460	0		
1051	Spectrogram 1	1	2474.944000000	2475.093333330	1828.125	2531.250	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7908	2460	0		
1052	Spectrogram 1	1	2476.608000000	2476.789333330	1687.500	2625.000	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7911	2460	0		
1053	Spectrogram 1	1	2477.920000000	2478.037333330	2039.062	2578.125	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7914	2460	0		
1054	Spectrogram 1	1	2481.205333330	2481.344000000	1828.125	2625.000	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7927	2460	0		
1055	Spectrogram 1	1	2481.962666670	2482.112000000	1875.000	2554.688	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7928	2460	0		
1056	Spectrogram 1	1	2482.762666670	2482.901333330	1828.125	2484.375	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7934	2460	0		
1057	Spectrogram 1	1	2484.149333330	2484.256000000	1945.312	2484.375	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7935	2460	0		
1059	Spectrogram 1	1	2486.432000000	2486.624000000	1734.375	2578.125	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7944	2460	0		
1060	Spectrogram 1	1	2488.362666670	2488.490666670	1804.688	2578.125	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7951	2460	0		
1061	Spectrogram 1	1	2488.618666670	2488.757333330	2226.562	2718.750	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7952	2460	0		
1062	Spectrogram 1	1	2488.938666670	2489.120000000	1710.938	2554.688	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7955	2460	0		
1063	Spectrogram 1	1	2490.378666670	2490.517333330	1875.000	2507.812	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7956	2460	0		
1064	Spectrogram 1	1	2491.242666670	2491.498666670	1734.375	2718.750	SMA03320_20210327_193000.wav	Leptodactylus_fuscus	7957	2460	0		
